date,date_posted,text,Subjectivity,Polarity,Analysis
2020-09-28 22:59:00,9 days , .,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Anyone see this headline ............""Toyota's annual global electrified vehicles sales could reach 5.5 million by 2025: executive""",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," tesla will trade sideways for a couple of months now. if delivery reports are bad in friday it will tank below $300. if the news are good, I doubt it will change the sp",0.6333333333333333,5.551115123125783e-17,Positive
2020-09-28 22:59:00,9 days , So why is this thing slower than Joe's Dementia?,0.0,0.0,Neutral
2020-09-23 22:59:00,14 days ," Tesla's lead over the rest of EV makers and Auto Makers EV sectors are insurmountable as depicted through the tech innnovations in the Battery Day. $25K USD per car with 56% improvement in driving range with autopilot would mean death penalties for $NIO $F $GM $B $xpev $LI and many many others in my opinion. I am not financial adviser of any sort, so make up your own mind investing, i just saw trmendous value in the Tesla battery day wanting to share my thought on that. If I can see this EV battery finale coming, all the EV makers and automakers can see it coming in too. Tesla or Nothing, the world of winner takes it all is real here.",0.4979166666666666,0.24791666666666667,Positive
2020-09-28 22:59:00,9 days , earnings?.............Earnings??..........EARNINGS???,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , CNBC just added Tesla may be overvalued to Elons comment about Tesla being worth more in 5 years. He didnt actually say the entire sentence their headline says he did. Notice they didnt put quotes around the supposed comments from Elon. Clear example of them trying to manipulate the stock. Right in your face,0.3740079365079365,0.1976190476190476,Positive
2020-09-28 22:59:00,9 days , I think the bears are going to rip Elons shorts off,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , walmart order 130 tesla trucks!!!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , This stock is loved beyond the outer limits by many many people....,0.6,0.5666666666666667,Positive
2020-09-28 22:59:00,9 days , Tonight's debacle going to put the fear of God in people's thoughts towards the US stock market. Possible sell-off tomorrow,1.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Mark These words..... Our darling will deliver upwards of 112,000 vehicles this quarter.... 2019 fourth quarter we reported over 112,000 vehicles and I expect us to beat it with this quarters numbers.",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Great entry point if this was the year 2030,0.75,0.8,Positive
2020-09-28 22:59:00,9 days , Wed 400,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Remember it was at 400 post-split because of the million miles battery. Poof, none! Instead tesla digging ditches in the sand mining for lithium now.... Another gimmick, just like that tunnel they dug underground, looks cool on youtube video, zero practical purpose. smh",0.65,0.35,Positive
2020-09-28 22:59:00,9 days , SW did Hooked on Phonics not work for you I can see your vocabulary skills are not up to par. you know what they say small mind uses small words.,0.4,-0.25,Negative
2020-09-28 22:59:00,9 days , U.S.A U.S.A That's for you SW,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Nio Nio Nio. throw your money away in a communist country. they probably have nine year olds building their cars. support child labor why don't you. send your money to a country that supports human trafficking.,0.1,0.0,Neutral
2020-09-28 22:59:00,9 days , yup $400 or below...,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Sell, take profit, use the money to buy your dreams! Buy gold. Dont hold and see ypur money goup in smoke.",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Hey today is cinnamon roll day, much more interesting than boring battery day!",0.6666666666666666,0.0,Neutral
2020-09-28 22:59:00,9 days , I'm curious and wondering. if an EMP is detonated what's going to happen with all these electric cars. or what if a power grid goes out what are they going to do then?,1.0,-0.1,Negative
2020-09-28 22:59:00,9 days ," ""Tesla becoming a lithium miner in its own right could accelerate the growth of lithium, and ""quickly drag"" down both lithium prices, and lithium profits for the incumbent producers.",0.5490873015873016,0.21603174603174602,Positive
2020-09-28 22:59:00,9 days , If ramped up how long will the lithium last. I have have heard any where from 17 to 350 years. But the 350 is with out ramp up.,0.23333333333333334,-0.025,Negative
2020-09-28 22:59:00,9 days , let's all bulls display the bearish sign so they have more to cover tomorrow ,0.5,0.5,Positive
2020-09-28 22:59:00,9 days , Who is this Adam Jones from Morgan Stanley? Strong supporter for Tesla one day and now say Tesla only worth $275 in a few years. Opinions anyone?,0.4833333333333334,0.1333333333333333,Positive
2020-09-28 22:59:00,9 days , buy and hold 300 years,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Wouldnt it be fun to live in a Tesla home in Mongolia near Lake Zaysan?,0.3666666666666667,0.1787878787878788,Positive
2020-09-28 22:59:00,9 days , Ok! How does this debate have any influence on this stock! Let?s hear it ! I think that this stock stays put regardless of any election $%$ .. your thoughts??,0.5,0.9765625,Positive
2020-09-28 22:59:00,9 days , Walmart ordering Tesla Semis.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , back to $400,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Greed is your enemy, greed makes you lose what u gained. Dont be greedy, enjoy the profit and buy yourself something really nice.",0.75,0.5,Positive
2020-09-28 22:59:00,9 days , 1000+ p/e ratio?!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Yahoo board []\[]azis are quick to delete posts with facts but leaves non-sense posts up LOL. Joe Biden pays nearly $300K in taxes. Trump = con of the century.,0.5333333333333333,0.41111111111111115,Positive
2020-09-28 22:59:00,9 days , THANKS CC.,0.2,0.2,Positive
2020-09-28 22:59:00,9 days ," WISH,",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," What does it mean when a lets say crypo correlates to gold, then reverses so its going down when gold is going up. I cant seem to find a decent crypto forum and stocktwits is mental . You lot seem normal lol",0.5321759259259259,0.09143518518518519,Positive
2020-09-28 22:59:00,9 days , Teslas looking solid. Very little volatility.,0.375,-0.12187500000000001,Negative
2020-09-28 22:59:00,9 days ," CC,",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," A few months ago I decided NOT to put my discretionary investment balance into TSLA, but into NIO instead. Got in with an average of $4.21. Won't make me rich, but will mean I can retire (barring a total meltdown) one year early. Call it luck? Sure.., OK. Anyway, my point is, NOT ONCE have I ridiculed the NIO short position holders. No comments of relishing that they were being sodomized; no grandma basement jokes. Not even one typical ""Your (sic) stupid. So what makes the Tesla fanatics so special? Is it the Musk factor that turns them into ash wholes? Was just wondering where the adolescent mentality originates.",0.5623181216931216,0.01691468253968255,Positive
2020-09-28 22:59:00,9 days , Walmart eyes using Tesla Semi trucks in Canada to lower costs ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Sold off 100 shares at $428. Looking forward to buying more at a lower rate!,0.5,0.625,Positive
2020-09-28 22:59:00,9 days , Walmart Canada (NYSE:WMT) says it more than tripled its reservations of Tesla (NASDAQ:TSLA) Semi trucks to a total of 130. Walmart Canada reserved 10 Semi trucks following Tesla's reveal of the new truck back in 2017 and then ordered 30 more in 2018.,0.3840909090909091,0.18939393939393936,Positive
2020-09-28 22:59:00,9 days ," I want to see tax returns of politicians that went into government broke and now multi-millionaires, seems more interesting",0.5,0.5,Positive
2020-09-28 22:59:00,9 days , Lets go! ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Want to buy more but missed 350sh as my mind was somewhere else. Really want to see a big drop. Still risky to buy at this leveel,0.26666666666666666,0.2333333333333333,Positive
2020-09-28 22:59:00,9 days , Musk proving again what a wealthy moron he is.,1.0,-0.15000000000000002,Negative
2020-09-28 22:59:00,9 days ," Elon Musk is the king of dribbling out a continuous string of fuzzy, non-commital announcements to goose the stock. We will have an affordable car (someday)... we plan to produce 20M cars/year (someday)... we'll have great new batteries (someday)... blah, blah, blah. Everything is ""someday"" in the far future, then like the semi-truck Tesla runs years over schedule, but this constant drip, drip, drip of ""someday"" announcements drives the fanboys crazy.",0.5938131313131313,0.07272727272727274,Positive
2020-09-28 22:59:00,9 days , I have a call on friday. I hope it goes up!.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," If only they could assemble a car with the proper panel gaps??? a quality paint job??? Windows, frunks and Trunks that don't leak???? and undercarriage that doesn't accumulate dirt and debrie???? tent built trash!!!",0.55,0.0,Neutral
2020-09-28 22:59:00,9 days , For all you cult members holding your family jewels over a wood chipper daring to hit the switch if tesla doesn't beat on deliveries take heed.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , The Mayan's were right... End of Days = 12-21-2020,0.5357142857142857,0.2857142857142857,Positive
2020-09-28 22:59:00,9 days , Nothing is safe.... cept' CASH ...dig it ....,0.5,0.5,Positive
2020-09-28 22:59:00,9 days , End of Day is almost upon those Norwegian car buyers.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Someone please tell me why is red.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Chinese Ponzi scheme!!,0.0,0.0,Neutral
2020-09-24 22:59:00,13 days ," Holly cow, that was some buy at3:35pm!",0.16666666666666666,-0.16666666666666666,Negative
2020-09-28 22:59:00,9 days , Consolidation!!!!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Just a few short sell off,0.2,-0.1,Negative
2020-09-28 22:59:00,9 days , Up AH as always.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , End in the green,0.3,-0.2,Negative
2020-09-28 22:59:00,9 days , TESLA JUST CONFIRMED TWO NEW AFFORDABLE ELECTRIC VEHICLES. BUY BUY BUY,0.7272727272727273,0.2681818181818182,Positive
2020-09-28 22:59:00,9 days , True Trading group follows stocks live and calls out buys and sells like this stock. Cant beat a real time education. So come join us ,0.48333333333333334,0.22878787878787876,Positive
2020-09-28 22:59:00,9 days , Toppy as,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , TSLA may goes down tomorrow.,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days , Just wondering when will Elon designs reusable condoms to save the earth????,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , $%$,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Will this reach 400 by days end?,0.0,0.0,Neutral
2020-09-23 22:59:00,14 days ," Big news CA in 15 years to only allow electric cars... say bye to all others and welcome Tesla...100 years from now Tesla will have monopoly. New world...Ford, GM, Toyota etc will be History. There will be one car maker - Tesla.",0.6136363636363636,0.2340909090909091,Positive
2020-09-28 22:59:00,9 days , The market is tanking.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Market makers playing a text book move before news release...they may take it lower but only to take it up on Thursday and Friday before qtr numbers...its soooo text book...nervous holders will sell only to buy back higher later in the week,0.5,0.05,Positive
2020-09-28 22:59:00,9 days , they need get a regular jury in the northeast up and put trump up on treason charges.,0.07692307692307693,0.0,Neutral
2020-09-28 22:59:00,9 days , Can it be any more obvious that this is consolidating for a higher move?,0.5,0.25,Positive
2020-09-28 22:59:00,9 days , About 30 minutes until run up. Like I said if it hits above 2 imo take your profit.,0.1,0.0,Neutral
2020-09-28 22:59:00,9 days , Is trading over 50% of is volume compared to everige. Some reason people holding on Tesla stuck. ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Stiff resistance. Timber. Red, red, red.",0.125,-0.05357142857142857,Negative
2020-09-28 22:59:00,9 days ," Tesla and most other stocks are completely overvalued...doesnt take a genius to realise that...200 dollars is the most reasonable price for this stock, anyone who buys is hoping for the huge pump surge we saw last month and that aint going to happen for a looonnggg time",0.4773809523809524,0.22500000000000003,Positive
2020-09-28 22:59:00,9 days , tonight tesla $400,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Looking good ""fam"" just keep buying that ""dip"". The difference between a saavy investor and an automatic pet water water bowl is nothing. Just refill the second it gets a little lower. Smart",0.4357142857142857,0.18169642857142856,Positive
2020-09-28 22:59:00,9 days , Tesla just secured a contract with Walmart for the truck. Now what happened?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , U.S.A go U.S.A,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , basically tesla had better news than nio today and look what happened with the stock price. What a weird world we live in.,0.6666666666666666,0.04545454545454545,Positive
2020-09-28 22:59:00,9 days , dump time!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Because debate will bring up uncertainties and the market hates that. Down tomorrow.,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days ," Breaking News! Tesla get MASSIVE order from WalMart for 130 semis. Just to keep things in perspective, Rivian's order from Amazon is for 100,000 trucks. WalMart currently has over 6,000 , so 130 is essentially a small fleet just for testing. So don't double mortgage your double wide to buy more TSLA just quite just yet.",0.3857142857142857,0.021428571428571432,Positive
2020-09-28 22:59:00,9 days , Walmart Canada ;),1.0,0.25,Positive
2020-09-28 22:59:00,9 days , now that's says something the market is in the red. yet Tesla's in the green now that's what's up. go Tesla,0.15,-0.1,Negative
2020-09-28 22:59:00,9 days , anemic volume,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , $350 or bust,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , noone cant believe that big crash tomorrow,0.1,0.0,Neutral
2020-09-28 22:59:00,9 days , BOW to me !!!! So let it be Said ....So it it be DONE .....,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Nio its just a car and that is that, Tesla is more of everything. Tesla it is....",0.5,0.5,Positive
2020-09-28 22:59:00,9 days , Why the $5 drop from less than an hour ago?,0.06666666666666667,-0.16666666666666666,Negative
2020-09-28 22:59:00,9 days , a lot of panic sellers now,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Crazy low volume,0.6,-0.3,Negative
2020-09-28 22:59:00,9 days , Yayyyy,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , falling asleep lately,0.6,-0.3,Negative
2020-09-28 22:59:00,9 days ," Congrats to my longs, our well deserved jump. Finally beat all the other EV stocks in gains today. Faq $TSLA $WKHS $LI $NKLA and $XPEV",0.6875,-0.0625,Negative
2020-09-28 22:59:00,9 days ," It's the hour of the hour, the hour with the power, too sweet to be sour!",0.375,0.08124999999999998,Positive
2020-09-28 22:59:00,9 days , Tesla will be the best performing EV maker in the world but Teslas energy business will outperform The EV business. Stock will fly:).,0.7333333333333334,0.7666666666666666,Positive
2020-09-28 22:59:00,9 days , Market going to crash.after the debate tonight.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Zm is broken, Tesla now?",0.4,-0.4,Negative
2020-09-28 22:59:00,9 days ," Tesla ""sold"" 33 cars today in Norway, to themselves, some 5 yrs old. One way to boost Q3 ""deliveries"".",0.2,0.1,Positive
2020-09-28 22:59:00,9 days , Humans have a natural talent to turn anything into a pyramid scheme.,0.4,0.1,Positive
2020-09-28 22:59:00,9 days , Just checked back in post battery day. What happened?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , NIo Buy your stock from a country where children are building cars. you Communist supporters. send your money to a country that don't even take care of their elderly. What kind of real Healthcare program do they have there for the unfortunate. yeah one of the most selfish countries in the world.,0.74,0.06000000000000001,Positive
2020-09-27 22:59:00,10 days ," I will sale 80% of my TSLA today and buy AAPL ,IBM, HD,",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," UURAF Ucore Rare Metals Inc. is a junior exploration and technology company. The Company is engaged in the exploration and development of rare earth element properties within Canada and the United States. The Company is focusing its exploration activities on its Bokan Mountain/Dotson Ridge property in Alaska. The Bokan Mountain project is located on Prince of Wales Island, Alaska, approximately 60 kilometers southwest of Ketchikan, Alaska and over 140 kilometers northwest of Prince Rupert, British Columbia. Its projects also include Seagull Tin property, which is located in the Southwestern Yukon, and Sandybeach Lake property, which is located in southwestern Nunavut. The Company focuses to acquire the exclusive rights to Superlig Molecular Recognition separation technology (MRT) process for rare earth separation among other applications. This technology is used by the Company to separate the entire suite of rare earth elements from Bokan ore.",0.65,0.08437499999999999,Positive
2020-09-28 22:59:00,9 days , Buy some nio stock then u will be happy!,1.0,1.0,Positive
2020-09-28 22:59:00,9 days , Still so many bitter old men on this board who missed a 369% gain. Sure guys maybe it will drop to zero. Why dont you wait for that.,0.5222222222222221,0.25,Positive
2020-09-28 22:59:00,9 days , double top pattern....,0.25,0.25,Positive
2020-09-28 22:59:00,9 days , Anyone know how many Tesla cars are in the robo taxi network? Zero? No way! Anyone ever seen a robo taxi? An electric truck?,0.5,0.625,Positive
2020-09-28 22:59:00,9 days ," China produces 83% of the entire worlds supply of Lithium Hydroxide. Meditate on that for a minute! PLL is sitting on a goldmine people. With the Chinese controlling nearly all the world's supply, companies like PLL will benefit big time. More deals are coming as car companies etc. will be looking for supplies much closer to home! ",0.30416666666666664,0.14166666666666666,Positive
2020-09-28 22:59:00,9 days ," Are there any estimates percentage wise of tesla beating this third quarter in produced cars, Or is it the year to date ?",0.45,0.35,Positive
2020-09-28 22:59:00,9 days , Tesla is too matured. Should go with teenager NIO,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , if nio can rise 10% on nothing. Tsla will rise 15% on 144500+ deliveries.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Musk says NO Covid Vaccine for hi family - I do believe he knows its A HOAX,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , bill gates has special vaccine for musky sell sell sell,0.5714285714285714,0.35714285714285715,Positive
2020-09-28 22:59:00,9 days , Just heard that TSLA got alerted at  I hope it pushes us higher!,0.5,0.3125,Positive
2020-09-28 22:59:00,9 days , SW which God are you talkin about your demon god?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Dont u get tired on beeing so greedy? Sell and enjoy the profit,0.6,0.0,Neutral
2020-09-28 22:59:00,9 days , Whens the Q report,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , check out NIO,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Tesla is trying to twist car delivery numbers in Norway. Registering many years old models,0.35,0.3,Positive
2020-09-28 22:59:00,9 days , Lets end day with be in the Green,0.3,-0.2,Negative
2020-09-28 22:59:00,9 days , be proud to be an American invest in Americans. we are the best country in the world. That's not Pride that's facts. who controls the price of gold???,0.43333333333333335,0.6,Positive
2020-09-28 22:59:00,9 days ," was supposed to be near 300 by now, but was pumped like there was no tomorrow on last Friday premarket. Why?",0.23333333333333334,0.05,Positive
2020-09-28 22:59:00,9 days , ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Tesla secures its own lithium mining rights in Nevada as it preps to boost battery production to meet its goal of mass-producing electric cars.,1.0,0.6,Positive
2020-09-28 22:59:00,9 days , really SW you say I'm messed up in the head let me guess you have some communist friends don't you. question is do you support a country that does human trafficking? and child labor?,0.15000000000000002,0.1,Positive
2020-09-28 22:59:00,9 days , anyone know how much the semi tractor weigh off hand,0.2,0.2,Positive
2020-09-28 22:59:00,9 days , Being held down again today. Up AH.,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days ," Li battery costs have stopped declining, and are rising slightly due to increased demand. Consumer products use 2x that of battery-cars. Thus, will be a long time before Tesla can sell a $25K car, and may depend on them making their own perhaps cheaper batteries in ""maybe 2 years"".",0.5916666666666667,0.14166666666666666,Positive
2020-09-28 22:59:00,9 days ," New York gets major spike in CASES, schools under threat",0.4772727272727273,0.09943181818181818,Positive
2020-09-28 22:59:00,9 days ," Ahhh.. the Daily Slide has Begun !!! everyone Hippie Dance ...TSLA is a ""Cult""",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," TSLA is one of the few companies in which the shorts have no power over its stock. When your market cap is $400 billion, you can say aph u to everyone. You can especially tell the big banks and brokers who are enemies to the retail investors to go aph yourself.",0.4000000000000001,-0.06666666666666667,Negative
2020-09-28 22:59:00,9 days , TSLA is like Atari .....ya ...it will be gone ...,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," The NY times has had a research team for over 2 years that have gone over 20 years of Fred Trump Tax returns fro 1980 to 2000. Many outright law breaking fraud, but statue of limitations is over. Donald was involved in these crimes of illegally filtering about $1 billion to his kids to avoid taxes. Fake companies were they kept stealing. That was a nice 20 year pattern of crime.",0.75,0.024999999999999994,Positive
2020-09-26 22:59:00,11 days , Tesla has a lot going for it besides cars..,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Let's get to $500 My wife is asking for another Bentley,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Does it make you feel bad and ashamed of yourself when you see a top of the line brand new tesla on a road and you don't like it and don't want it?,0.5404040404040403,-0.021212121212121165,Negative
2020-09-28 22:59:00,9 days , the smallest trading range of 17 points since the split.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Get in now bois,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Nio Nio Nio....,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Moon Bound .. Let's go TESLA ! everything else is bloody red. Except this bad boy,0.5222222222222223,-0.5,Negative
2020-09-28 22:59:00,9 days ," this is just the beginning of this types of orders , what till amazon gets in on the action",0.1,0.1,Positive
2020-09-28 22:59:00,9 days , When is 3Q earning date?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Tesla is going to have record deliveries!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , In 6 months Tesla will be over 700,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , And then $TSLA upside was 1000% => Strong $INO,0.7333333333333333,0.4333333333333333,Positive
2020-09-28 22:59:00,9 days , Walmart Canada's tripling of their Semi orders will force competitors to start of increase their own purchases of Semi. Expect new order announcements from several companies over the next few months or sooner.,0.3109090909090909,0.10727272727272727,Positive
2020-09-27 22:59:00,10 days , Has tesla even sold close to 1 million cars after what 7 years?,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," Elon is moving so fast on multiple fronts, nobody can keep up with him.",0.3,0.1,Positive
2020-09-28 22:59:00,9 days , Happy with the slow up trend,0.7,0.25,Positive
2020-09-28 22:59:00,9 days , This will have minimum 1 Trillion market cap ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , This is a political forum. All of you pixie dust OCDwith a carsufferers please to take your muskworship and chanting to the spiritual world board.,0.11666666666666667,0.0,Neutral
2020-09-27 22:59:00,10 days ," If you guys really understand just how far ahead tesla is in casting technology, assembly, home power solutions, Self driving autonomy. You guys will see that the stock has a lot more to move up. Imagine the AI processor on the tesla cars is ahead of Nvidia and Nvidia specializes is in this. There is so much to this company it's insane. Even if this drops in short term due to a wider market fall. don't miss out on tesla!",0.5107142857142857,-0.022321428571428572,Negative
2020-09-28 22:59:00,9 days ," Yes, TSLA can tell JPMorgan, BoA, Citi and Wells Fargo, and so many other mammoth foreign banks, who act as parasites, to go aph themselves. A $400 billion market cap crushed their az, together.",0.275,0.0375,Positive
2020-09-28 22:59:00,9 days , Walmart Canada triples its orders of Semi. Korean analyst says their carmakers will have to make painful sacrifices if they don't want to be destroyed by Tesla $25k in 3-4 years. Giga Texas on track to open next year.,0.4666666666666666,-0.2333333333333333,Negative
2020-09-28 22:59:00,9 days , Hold and buy Longs we all know there is going to be record deliveries and it will spike up!,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , NIO has better ecosystem than TSLA in many ways.,0.5,0.5,Positive
2020-09-28 22:59:00,9 days , About to break 430 again  500 by end of week lets go fam ,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , 500 this week,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , all the way up,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , No volume so far this week.,1.0,0.1,Positive
2020-09-28 22:59:00,9 days , walmart canada triples their order of tesla semi trucks,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," close in the red, sell sell",0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," $NIO will destroy $TSLA scam, there is nothing easier than that for mastermind and NiO ceo William Li. Tesla entered the dragon in China and will get crushed soon",0.05,-0.15000000000000002,Negative
2020-09-07 22:59:00,30 days, SCHESSEL MARC SANFORD bought two million shares of WORX,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Trump only loves himself every American who loves his existence and his/her money must buy $NIO aka safe heaven. Otherwise trump will destroy your all lifes with fighting against America. Thanks to trump America lost every influence in the world and he killed thousands of American by underestimating COVID. He only cares on his re-election and thats why he initiates a trade war which he and the American people will lose cause only peace is the only solution for these two big powers only coexistence is a solution. Safe your money from trump on rampage and invest in $NIO you $Tsla bagholders cause $NIO will destroy you all.,0.42,0.04000000000000001,Positive
2020-09-28 22:59:00,9 days , Watch this video by typing the phrase below in Youtube page.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , tomorrow we will see the biggest crash on nasdaq,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , scam ponzi,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , nkla and gm thought they could defeat the metal but they were stricken down to the ground,0.2888888888888889,-0.15555555555555559,Negative
2020-09-28 22:59:00,9 days , To watch this video just type the phrase below in Youtube page.,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , TRUMP 2020,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days ," lost too much on this, had to sell my model 3. next will be my house!!",0.1,0.1,Positive
2020-09-28 22:59:00,9 days , Over Bought.....TSLA ready to Tumble folks ....,0.5,0.2,Positive
2020-09-28 22:59:00,9 days , This was trading at $350 4 days ago. 20% pop. That is a beast,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Buy buy buy Must buy more!,0.5,0.625,Positive
2020-09-28 22:59:00,9 days , Lets go to $445 please,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , there is one problem the Golden State might want to fix by 2035 if the ban is to work: its power supply.,0.5,0.3,Positive
2020-09-28 22:59:00,9 days ," Please sell, I want to buy this cheap. Love this baby keeps going up but want the weaker investors to shaken off so get a good deal for me :D",0.725,0.65,Positive
2020-09-28 22:59:00,9 days , Musk is third rich man  from stupid investors and free government money..LONG you right about he very smart.,0.6535714285714286,0.0898809523809524,Positive
2020-09-28 22:59:00,9 days , I am out. Cant wait 5 years,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Tsla moving up slowly,0.39999999999999997,-0.30000000000000004,Negative
2020-09-28 22:59:00,9 days , Walmart ordered 140+ semi truck. If its good enough for Walmart it is good enough for everyone.....go Tesla,0.55,0.35,Positive
2020-09-28 22:59:00,9 days ," Alternative energy, electric cars, batteries: VVPR PEIX BLNK NIO",0.0,0.0,Neutral
2020-09-18 22:59:00,19 days , Looks like a 2A victory for the Supreme Court. 4 MORE YEARS!!!,0.5,0.9765625,Positive
2020-09-28 22:59:00,9 days , If you guys are smart you will also look at nickel mining companies like FPX Nickel Corp.,0.6428571428571429,0.21428571428571427,Positive
2020-09-28 22:59:00,9 days ," Tesla expected to smoke with record deliveries exceeding expectations by 32,000 (expecting 112,000 and estimates are at 144,000 a 59% increase). The last record deliveries were in the 4th quarter of 2019 and TSLA jumped 8% on lower numbers. We could jump 8-11% when the numbers are released.",0.23333333333333334,-0.05,Negative
2020-09-28 22:59:00,9 days ," MORE GOOD NEWS!! This is America's All Time Worst Debt Crisis The rising U.S. national debt will lead to dire consequences. Debt is that dirty little four letter word no one wants to talk about. America went from a creditor nation to a debtor nation, and for all those who say that debt doesn't matter, they are in for a rude awakening. In the beginning of 2008, the U.S. national debt was $9.2 trillion. So, in matter of 12 years , the debt has increased 152%. In nominal terms, the U.S. is hands down the most indebted nation in the world. The Fed will continue creating trillions of dollars until eventually, that currency is worthless.",0.578888888888889,-0.08430555555555555,Negative
2020-09-28 22:59:00,9 days , gotta sell here,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Still pumping...my gawd,0.0,0.0,Neutral
2020-09-28 22:59:00,9 days , Perhaps Walmart has decided most roads arent all downhill so the Nikola truck wont work for them. Baa ha ha ha!,0.5,0.625,Positive
2020-09-28 22:59:00,9 days , Entire market is dropping good luck people,0.6125,0.35,Positive
2020-09-28 22:59:00,9 days ," Sysco, jb hunt, Ryder, anheuser Bush, dhl, Pepsi, etc, etc. the list for preorders is much longer than 130 semis if you were planning on poo pooing the Walmart news. Make sure you list them all shorts before you vomit forth more nonsense",0.5296296296296296,0.39999999999999997,Positive
