date,date_posted,headline,text
2017-10-12 00:00:00,1096 days ,Tesla executive Schwall leaves for Alphabet's Waymo - WSJ,"Tesla Inc's main technical contact with U.S. safety investigators, Matthew Schwall, has left the electric carmaker for Alphabet Inc's self-driving unit Waymo, the Wall Street Journal reported on Saturday, citing people familiar the decision."
2017-10-12 00:00:00,1096 days ,"Tesla engineering head, Doug Field, takes break from company","Tesla Inc Senior Vice President of Engineering Doug Field is taking a break from work but is not leaving the company, a Tesla spokesman confirmed to Reuters."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla's Musk Says Co To Enable Orders End Of Next Week For Dual Motor AWD & Performance,"* TESLA'S MUSK SAYS CO TO ENABLE ORDERS END OF NEXT WEEK FOR DUAL MOTOR AWD & PERFORMANCE, STARTING PRODUCTION IN JULY; AIR SUSPENSION PROBABLY NEXT YEAR - TWEET Further company coverage:"
2017-10-12 00:00:00,1096 days ,U.S. safety agency reviewing fatal Tesla crash in Florida,The U.S. National Highway Traffic Safety Administration (NHTSA) said Thursday it was reviewing a Florida crash of a Tesla Inc vehicle earlier this week that killed two teenagers.
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla CEO Musk Says Planning To Launch Tesla In Turkey Later This Year - Tweet,* TESLA INC CEO ELON MUSK SAYS PLANNING TO LAUNCH TESLA IN TURKEY LATER THIS YEAR - TWEET Further company coverage:
2017-10-12 00:00:00,1096 days ,Autopilot was not engaged during Florida Model S crash -Tesla,"Tesla Inc's autopilot system was unlikely to have been a factor in a Florida car crash this week which killed two teenagers, the electric carmaker said in a statement issued late on Wednesday."
2017-10-12 00:00:00,1096 days ,Japan's Panasonic says it could make batteries with Tesla in China,"Panasonic Corp <6752.T> could jointly produce batteries with U.S. electric vehicle (EV) maker Tesla Inc <TSLA.O> in China, as the Japanese electronics conglomerate looks to tap into that country's surging EV demand, its chief executive said on Thursday."
2017-10-12 00:00:00,1096 days ,BRIEF-Panasonic CEO Says Could Jointly Produce EV Batteries With Tesla In China,* PANASONIC CEO SAYS COULD JOINTLY PRODUCE EV BATTERIES WITH TESLA IN CHINA Further company coverage: (Reporting By Makiko Yamazaki)
2017-10-12 00:00:00,1096 days ,U.S. safety board probes fatal Tesla accident in Florida,"The U.S. National Transportation Safety Board said on Wednesday it will investigate a Tesla accident in Fort Lauderdale, Florida this week that killed two teenagers and injured another - the agency's fourth active probe into crashes of the company's electric vehicles."
2017-10-12 00:00:00,1096 days ,"BRIEF-CTW Investment Urges Tesla Shareholders To Vote Against Re-Election Of Directors Antonio Gracias, Kimball Musk, And James Murdoch","* CTW INVESTMENT GROUP URGES TESLA INC SHAREHOLDERS TO VOTE AGAINST RE-ELECTION OF DIRECTORS ANTONIO GRACIAS, KIMBALL MUSK, AND JAMES R. MURDOCH Source text: (https://bit.ly/2I8cgcH) Further company coverage: (Reuters.Briefs@thomsonreuters.com)"
2017-10-12 00:00:00,1096 days ,Tesla offers Fremont factory to boost liquidity -IFR News,"Tesla Inc has changed the terms of its borrowing agreement with banks to allow it to pledge its Fremont auto plant as collateral - a move seen by some analysts as an effort to boost liquidity, Thomson Reuters IFR reported."
2017-10-12 00:00:00,1096 days ,"Audi eyes 800,000 electric and hybrid car sales in 2025","German premium brand Audi on Tuesday said it plans to sell about 800,000 battery-electric and hybrid powered cars in 2025, as it seeks to catch up with electric car rival Tesla and emerge from a damaging emissions-cheating scandal."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Says We Continually Evaluate Capital Expenditure Needs & May Raise Additional Capital To Fund Growth Of Business,"* TESLA, GIVING NO TIMEFRAME, SAYS WE CONTINUALLY EVALUATE CAPITAL EXPENDITURE NEEDS & MAY RAISE ADDITIONAL CAPITAL TO FUND GROWTH OF BUSINESS - SEC FILING Source text: [https://bit.ly/2FRNCLs] Further company coverage:"
2017-10-12 00:00:00,1096 days ,Factbox: Musk seeks to soothe Wall Street nerves after snub,"Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk said on Friday it was ""foolish"" of him to snub Wall Street analysts on a post-earnings conference call on Wednesday."
2017-10-12 00:00:00,1096 days ,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street","Tesla Inc <TSLA.O> chief Elon Musk's refusal to answer ""boring"" Wall Street questions about finances sent the electric vehicle maker's shares down as much as 7 percent on Thursday, jarring investors and raising concerns about its ability to raise money in the future."
2017-10-12 00:00:00,1096 days ,"RPT-Investor who mesmerized Musk on conference call opened ""Pandora's box""","A 25-year-old investor of Tesla Inc , whose 23-minute conversation with Chief Executive Officer Elon Musk dominated a post-earnings conference call, said he had opened ""Pandora's box"" and elevated the level of conversation possible on the routine calls."
2017-10-12 00:00:00,1096 days ,Hedge fund heaps criticism on Tesla after Musk's conference call,"A small hedge fund manager who has long been betting against Tesla Inc <TSLA.O> on Thursday redoubled his call for the stock to fall to zero, comments that came as investors were already hammering the electric car maker."
2017-10-12 00:00:00,1096 days ,"Musk's conduct, Tesla stock slide make $700 million profit for short-sellers","Short-sellers who had targeted Tesla Inc <TSLA.O> logged a $700 million paper profit on Thursday after the stock fell nearly 9 percent a day after Chief Executive Elon Musk stunned analysts by dodging ""boring"" questions about the electric car maker's financial outlook."
2017-10-12 00:00:00,1096 days ,"The price of Musk cutting off analysts? For Tesla, it's $2 billion",Ducking analysts' questions has a price: $2 billion.
2017-10-12 00:00:00,1096 days ,Tesla faces angry Wall Street as CEO Musk snubs analysts on call,"Tesla Inc Chief Executive Elon Musk's refusal to take questions from analysts about the electric car maker's financial condition drew sharp criticism from Wall Street analysts and investors on Thursday, pushing its stock down 7 percent."
2017-10-12 00:00:00,1096 days ,Design patent case against Tesla holds no truck with experts,"Electric auto maker Tesla Inc has a strong defense in a lawsuit brought by rival Nikola Corp alleging infringement of patents on semi truck designs, intellectual property lawyers said."
2017-10-12 00:00:00,1096 days ,U.S. safety agency says 'did not assess' Tesla Autopilot effectiveness,"A U.S. traffic safety regulator on Wednesday contradicted Tesla Inc's claim that the agency had found that its Autopilot technology significantly reduced crashes, saying that regulators ""did not assess"" the system's effectiveness in a 2017 report."
2017-10-12 00:00:00,1096 days ,Breakingviews - Tesla speeding toward capital raise crunch time,"Tesla is speeding toward capital-raise crunch time. The electric-car maker on Wednesday reported a loss of $710 million in the first three months of the year. It also experienced a slew of other problems, including annoying a regulator after disclosing information about..."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Reports Q1 GAAP Net Loss Of $4.19 Per Share,* QUARTERLY TOTAL REVENUE $3.41 BILLION VERSUS $2.70 BILLION REPORTED LAST YEAR
2017-10-12 00:00:00,1096 days ,U.S. safety agency: prior probe did not assess 'effectiveness' of Tesla Autopilot,"The U.S. National Highway Traffic Safety said Wednesday that a prior investigation into Tesla Inc's semi-autonomous ""Autopilot"" self-driving system did not assess the ""effectiveness"" of the technology."
2017-10-12 00:00:00,1096 days ,Tesla Model 3 production target on track,"Tesla Inc on Wednesday said its Model 3 production target remains on track, expecting about 5,000 per week in about two months."
2017-10-12 00:00:00,1096 days ,Nikola Motor sues Tesla alleging design patent violation,"Nikola Motor Co, which makes hydrogen-powered semi trucks, filed a lawsuit on Tuesday against electric automaker Tesla Inc <TSLA.O> alleging design patent infringements."
2017-10-12 00:00:00,1096 days ,Tesla's board against proposal to require independent chairman,"Tesla Inc's board recommended on Thursday that shareholders vote against a proposal that would require the electric car maker's chairman to be an independent director, ahead of its annual meeting."
2017-10-12 00:00:00,1096 days ,Musk's 'no new capital' promise faces scrutiny when Tesla reports results,"Investors are accustomed to the bold promises of Tesla Inc's <TSLA.O> Elon Musk, but his assertion that the electric vehicle maker will not need more funds this year has many scratching their heads. How can the chief executive deliver on his many goals without a fresh infusion..."
2017-10-12 00:00:00,1096 days ,Tesla Autopilot chief leaves to join Intel,Tesla Inc's <TSLA.O> Autopilot chief Jim Keller is leaving the electric vehicle manufacturer to join chipmaker Intel Corp <INTC.O>.
2017-10-12 00:00:00,1096 days ,"BRIEF-Kynikos' Chanos Says is short Tesla, Dunkin Brands, Restaurant Brands - CNBC",* SHORT-SELLER JIM CHANOS SAYS HAS BEEN SHORT ON TESLA FOR FOUR YEARS - CNBC
2017-10-12 00:00:00,1096 days ,"Tesla's head of Autopilot leaves, ex-Apple exec to succeed","Tesla Inc said on Thursday Jim Keller, the head of its low-voltage hardware, Autopilot software and infotainment, is leaving the automaker to focus on microprocessor engineering with another company."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla's Autopilot Chief Jim Keller Has Stepped Down From Role,* TESLA'S AUTOPILOT CHIEF JIM KELLER HAS STEPPED DOWN FROM ROLE - SPOKESPERSON
,,California agency probing Tesla on occupational safety,Tesla Inc is being probed by a California agency for occupational safety after a report that the electric carmaker failed to disclose serious injuries at a Fremont factory.
2017-10-12 00:00:00,1096 days ,"Tesla aiming to build 6,000 Model 3 cars per week by end-June: report","Tesla Inc <TSLA.O> is aiming to ramp up production to 6,000 Model 3 cars per week by the end of June to reach its weekly goal of 5,000 and allow for a margin of error, automotive news website Electrek reported on Tuesday, citing a letter to employees from Chief Executive..."
2017-10-12 00:00:00,1096 days ,Tesla production pause adds to Model 3 concerns,"Tesla Inc <TSLA.O> shares fell as much as 2 percent in premarket trading on Tuesday, a temporary halt in production of its Model 3 sedan adding to nerves about the electric car maker's consistent failure to keep its promises on vehicle output."
2017-10-12 00:00:00,1096 days ,Tesla says Model 3 production shut down temporarily,"Tesla Inc <TSLA.O> has temporarily suspended its Model 3 assembly line in what the company said on Monday was a planned production pause, as the automaker continues to face challenges ramping up its new sedan."
2017-10-12 00:00:00,1096 days ,RPT-Tesla temporarily shuts down Model 3 production in Fremont,"Tesla Inc on Monday said it was having a planned downtime on the Model 3 production, after a BuzzFeed report said the carmaker had temporarily shut down Model 3 production in the company's Fremont, California, plant without warning."
2017-10-12 00:00:00,1096 days ,Tesla temporarily shuts down Model 3 production in Fremont,"Tesla Inc on Monday said it was having a planned downtime on the Model 3 production, after a BuzzFeed report said the carmaker had temporarily shut down Model 3 production in the company's Fremont, California, plant without warning."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Is Temporarily Shutting Down Model 3 Production - Buzzfeed News,* TESLA IS TEMPORARILY SHUTTING DOWN MODEL 3 PRODUCTION - BUZZFEED NEWS Source : https://bzfd.it/2IWKeRe Further company coverage:
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Inc Comments On Article Published In Reveal,"* TESLA INC SAYS LAST YEAR, CO REDUCED INJURY RATE BY 25% - BLOG"
2017-10-12 00:00:00,1096 days ,"Musk insists Tesla does not need more capital, predicts profit soon","Tesla Inc <TSLA.O> will be profitable in the third and fourth quarters of this year and will not have to raise any money from investors, billionaire Chief Executive Elon Musk said on Friday, driving shares in the electric carmaker higher."
2017-10-12 00:00:00,1096 days ,"BRIEF-Elon Musk in response to CBS report tweets - ""Yes, excessive automation at Tesla was a mistake""","* ""YES, EXCESSIVE AUTOMATION AT TESLA WAS A MISTAKE. TO BE PRECISE, MY MISTAKE. HUMANS ARE UNDERRATED"" Further company coverage:"
2017-10-12 00:00:00,1096 days ,"Tesla to be profitable in Q3, Q4 - Musk tweets",Silicon valley billionaire Elon Musk said on Friday his Tesla Inc company will not need to raise any money this year because the electric car maker will have positive cash flow and be profitable in the third and fourth quarter.
2017-10-12 00:00:00,1096 days ,BRIEF-Elon Musk Says Tesla Will Be Profitable & Cash Flow Positive In Q3 & Q4 - Tweet,* ELON MUSK SAYS TESLA WILL BE PROFITABLE & CASH FLOW POSITIVE IN Q3 & Q4 - TWEET Further company coverage:
2017-10-12 00:00:00,1096 days ,"Tesla, NTSB clash over Autopilot investigation","Tesla Inc lashed out at the National Transportation Safety Board on Thursday after the agency took the unusual step of removing the automaker as a party to its investigation of a fatal crash in March in which a Tesla vehicle's ""Autopilot"" system was in use."
2017-10-12 00:00:00,1096 days ,Auto industry lawyers warn automated driving hype will be a legal matter,Deadly crashes involving Tesla Inc <TSLA.O> and Uber Technologies [UBER.UL] vehicles operating entirely or in part under automated systems have made a once-abstract problem very real for auto industry lawyers gathered at a recent conference.
2017-10-12 00:00:00,1096 days ,Tesla withdraws as party to NTSB 'Autopilot' crash investigation,"Tesla Inc said it is withdrawing as a formal party to the National Transportation Safety Board's probe into a fatal March 23 crash in California in which the semi-autonomous ""Autopilot"" driving system was in use."
2017-10-12 00:00:00,1096 days ,"Family of Tesla crash driver hires law firm, questions autopilot","The family of a driver killed in a Tesla car crash has hired law firm Minami Tamaki LLP to explore legal options, the law firm said on Wednesday, adding that the Autopilot feature in the electric carmaker's vehicle probably caused his death."
2017-10-12 00:00:00,1096 days ,Exclusive: Tesla targets November 2019 for start of Model Y production - sources,"Tesla Inc <TSLA.O> is targeting November 2019 as the start of production for its Model Y sport utility vehicle, with production in China to begin two years later, two sources told Reuters this week, shedding some light on the electric vehicle maker's next project that could..."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Comments On Family Of Tesla Crash Driver Hiring Law Firm,"* TESLA SAYS ACCORDING TO FAMILY, WALTER HUANG WAS WELL AWARE THAT ""AUTOPILOT WAS NOT PERFECT"""
2017-10-12 00:00:00,1096 days ,Family of driver killed in Tesla car crash hires law firm,The family of a driver killed in a Tesla car crash has hired law firm Minami Tamaki LLP to explore legal options.
2017-10-12 00:00:00,1096 days ,BP teams up with Tesla to venture into battery storage for windfarm,"BP has teamed up with Tesla to build its first battery storage project at one of its U.S. windfarms as part of a strategy to expand its renewable energy business, the energy group said on Tuesday."
2017-10-12 00:00:00,1096 days ,"Tesla to recall 8,898 vehicles in China from June 28: China quality watchdog","China's quality watchdog said on Monday that Tesla Inc <TSLA.O> will recall a total of 8,898 Model S vehicles in the country starting on June 28, as part of a broader, global recall announced last month."
2017-10-12 00:00:00,1096 days ,"Tesla to recall 8,898 vehicles in China from June 28 - China quality watchdog","China's quality watchdog said on Monday that Tesla Inc will recall a total of 8,898 Model S vehicles in the country from June 28."
2017-10-12 00:00:00,1096 days ,Tesla says no need for capital raise as Model 3 output rises,"Tesla Inc sought to squash any speculation it might need to raise more capital this year on Tuesday, driving the company's battered shares higher as it announced it built 2,020 of its cheaper Model 3 sedans in the last seven days."
2017-10-12 00:00:00,1096 days ,Investors raise bets against Tesla shares - S3 Partners,"Investors raised their bets against Tesla Inc shares by 10 percent since mid-March on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm S3 Partners said on Tuesday."
2017-10-12 00:00:00,1096 days ,UPDATE 3-Investors raise bets against Tesla shares -S3 Partners,"Investors raised their bets against Tesla Inc shares by 10 percent since mid-March on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm S3 Partners said on Tuesday."
2017-10-12 00:00:00,1096 days ,CORRECTED-UPDATE 2-Tesla says no need for capital raise as Model 3 output rises,* No need for new cash outside of standing facilities this year
2017-10-12 00:00:00,1096 days ,"BRIEF-Tesla Says Q1 Production Totaled 34,494 Vehicles, A 40 Pct Increase From Q4","* TESLA SAYS Q1 PRODUCTION TOTALED 34,494 VEHICLES, A 40% INCREASE FROM Q4"
2017-10-12 00:00:00,1096 days ,Tesla shares fall on worries about Model 3 production rate,"Tesla Inc <TSLA.O> shares slumped 5 percent on Monday as investors awaited production numbers for the closely watched Model 3, a cheaper vehicle that analysts see as crucial to the luxury electric automaker's long-term profitability."
2017-10-12 00:00:00,1096 days ,"BRIEF-Tesla Spokesperson Says Model 3 Production Is ""Highest Priority"", So Elon Musk Is Focusing Time There While Doug Field Focuses On Vehicle Engineering","* TESLA SPOKESPERSON - MODEL 3 PRODUCTION IS ""HIGHEST PRIORITY"", SO ELON MUSK IS FOCUSING TIME THERE WHILE DOUG FIELD FOCUSES ON VEHICLE ENGINEERING Further company coverage:"
2017-10-12 00:00:00,1096 days ,"Tesla making 2,000 Model 3s per week: report","Tesla Inc <TSLA.O> will fall short of its 2,500 per week target for production of the crucial Model 3 sedan when it reports its numbers this week, according to a report by tech website Jalopnik, citing an email from Chief Executive Officer Elon Musk to employees."
2017-10-12 00:00:00,1096 days ,"BRIEF-Tesla making 2,000 Model 3s per week, missing Q1 target - Jalopnik","* TESLA MAKING 2,000 MODEL 3S PER WEEK, MUSK SAYS, MISSING TARGET FOR FIRST QUARTER - JALOPNIK, CITING MUSK'S EMAIL TO EMPLOYEES Source text - http://bit.ly/2pZnCaV Further company coverage:"
2017-10-12 00:00:00,1096 days ,U.S. safety agency criticizes Tesla crash data release,"The U.S. National Transportation Safety Board said on Sunday it was ""unhappy"" that electric car maker Tesla Inc <TSLA.O> made public information about the crash of its Model X vehicle on Autopilot that killed the driver last month."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Inc  - An Update On Last Week'S Accident,"* TESLA ON LAST WEEK’S ACCIDENT ""HAVE MORE INFORMATION ABOUT WHAT MAY HAVE HAPPENED"" -BLOG"
2017-10-12 00:00:00,1096 days ,Tesla shares recover as company pushes to hit Model 3 target,"Tesla Inc shares rose on Thursday ahead of the expected release next week of the company's quarterly auto production data, while a senior executive urged workers at the automaker to hit a weekly production target of 2,500 Model 3 sedans by the end of March."
2017-10-12 00:00:00,1096 days ,Elon Musk runs Tesla – and that means shareholders can sue,"Everyone knows Tesla is run by Elon Musk, the visionary CEO who is synonymous with his company. Tesla has acknowledged as much in public filings that described the company as “highly dependent on the services of Elon Musk.” Musk himself called Tesla “my company” in a 2016..."
2017-10-12 00:00:00,1096 days ,Tesla shareholder lawsuit against SolarCity deal set to proceed,"A class action lawsuit by Tesla Inc shareholders against the electric car maker's chief executive, Elon Musk, and the company's board over the SolarCity deal was set to proceed after a Delaware judge refused to dismiss it."
2017-10-12 00:00:00,1096 days ,"Tesla returned to German subsidies list, ending row",Tesla <TSLA.O> buyers in Germany can apply for subsidies again because a government agency has ended its dispute with the U.S. carmaker over whether its Model S was too expensive to qualify for the incentives scheme.
2017-10-12 00:00:00,1096 days ,"Tesla returned to German subsidies list, ending row","A German government agency has agreed to offer car buyers subsidies for Tesla vehicles again, ending a dispute with the U.S. company over whether the Model S was too expensive to qualify for the scheme."
2017-10-12 00:00:00,1096 days ,"Tesla shares dive again, stung by fatal crash, credit downgrade","Tesla Inc shares fell sharply again on Wednesday, reeling from a credit downgrade of the electric car maker by Moody's Investors Service, federal probes of a fatal crash and concerns about Model 3 production."
2017-10-12 00:00:00,1096 days ,Extreme bearish options on Tesla making money as stock dives,The sharp slump in Tesla Inc's shares this month could unlock massive gains on equity option bets investors placed over the last several months that pay when the electric car maker's stock slides.
2017-10-12 00:00:00,1096 days ,"U.S. opens probe into fatal Tesla crash, fire in California","A fatal crash and vehicle fire of a Tesla Inc Model X near Mountain View, California, last week has prompted a federal field investigation, the U.S. National Transportation Safety Board said on Tuesday, sparking a big selloff in Tesla stock."
2017-10-12 00:00:00,1096 days ,Tesla shares fall sharply for second straight day,"Tesla Inc shares fell more than 9 percent on Wednesday following a downgrade by Moody's Investors Service, a probe by the National Transportation Safety Board of a recent fatal crash and concerns about Model 3 production."
2017-10-12 00:00:00,1096 days ,BRIEF-FedEx Reserves 20 Tesla Semi Electric Trucks,"* FEDEX CORP - PLACED A RESERVATION FOR 20 TESLA SEMI TRUCKS. FULLY-ELECTRIC TRUCKS, WHICH ARE SCHEDULED TO BEGIN PRODUCTION IN 2019"
2017-10-12 00:00:00,1096 days ,"Musk deletes Facebook pages of Tesla, SpaceX after challenged on Twitter","Verified Facebook pages of Elon Musk's rocket company SpaceX and electric carmaker Tesla Inc <TSLA.O> disappeared on Friday, minutes after the Silicon Valley billionaire promised on Twitter to take down the pages when challenged by users."
2017-10-12 00:00:00,1096 days ,World's top wealth fund says opposed Musk's $2.6 billion pay deal,"The world's largest sovereign wealth fund opposed Elon Musk's potential $2.6 billion payout from electric carmaker Tesla <TSLA.O>, the fund said on Thursday."
2017-10-12 00:00:00,1096 days ,Tesla shareholders approve CEO Musk's $2.6 billion compensation plan,"Shareholders of electric car company Tesla Inc approved a compensation package potentially worth $2.6 billion for Chief Executive Officer Elon Musk on Wednesday, though by a lower margin than U.S. CEOs typically receive on pay votes."
2017-10-12 00:00:00,1096 days ,Norway's wealth fund opposed Tesla chief's stock option plan,"Norway's $1 trillion sovereign wealth fund, the world's largest, opposed Tesla Inc Chief Executive Elon Musk's compensation package in Wednesday's shareholder vote, the fund said on its website."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Says 96.8 Mln Votes Were Cast In Favor Of CEO Elon Musk's Compensation Plan,* TESLA SAYS 96.8 MILLION VOTES WERE CAST IN FAVOR OF CEO ELON MUSK'S COMPENSATION PLAN - SEC FILING
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Shareholders Approve Musk Compensation Plan - CNBC ,* TESLA SHAREHOLDERS APPROVE MUSK COMP PLAN - CNBC Source text : http://cnb.cx/2GOM72J Further company coverage:
2017-10-12 00:00:00,1096 days ,Pension fund CalSTRS opposes Tesla's compensation package for Musk,U.S. public pension fund CalSTRS said on Wednesday it is opposed to Tesla Inc's recommendation to support Chief Executive Elon Musk's compensation arrangement at the electric car maker's shareholder meeting.
2017-10-12 00:00:00,1096 days ,Tesla denies Musk in talks with Israeli AI vision firm Cortica,"U.S. electric car company Tesla Inc <TSLA.O> said on Tuesday that Chief Executive Elon Musk, who was visiting Israel, did not discuss a collaboration with artificial intelligence firm Cortica."
2017-10-12 00:00:00,1096 days ,Elon Musk in talks with Israeli AI vision firm Cortica -report,"Silicon Valley billionaire Elon Musk was in Israel to discuss a collaboration between electric car company Tesla Inc and Tel Aviv-based artificial intelligence firm Cortica, the Globes financial news website said on Tuesday."
2017-10-12 00:00:00,1096 days ,Democrats cite Tesla probe in raising self-driving car bill concerns,Five Democratic U.S. senators on Wednesday urged changes to a stalled landmark bill aimed at speeding the deployment and testing of self-driving cars.
2017-10-12 00:00:00,1096 days ,"Tesla says Model S, Model X production efficiency much improved","Tesla Inc said the number of labor hours needed to produce its Model S and Model X cars have decreased considerably, following the latest report of quality problems that could prevent the carmaker from hitting its production targets."
2017-10-12 00:00:00,1096 days ,Tesla's electric motor shift to spur demand for rare earth neodymium,"(This version of the March 12 story corrects year in paragraph 7, removes reference to Spectrum Rare Earths in paragraph 19)"
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Says Board Recommends A Vote “For” The CEO Performance Award,* TESLA SAYS BOARD RECOMMENDS A VOTE “FOR” THE CEO PERFORMANCE AWARD - SEC FILING Source text: (http://bit.ly/2Fwvco9) Further company coverage:
2017-10-12 00:00:00,1096 days ,"Tesla chief Musk says China trade rules uneven, asks Trump for help","Tesla Inc <TSLA.O> Chief Executive Elon Musk took to Twitter on Thursday to call on U.S. President Donald Trump to challenge China's auto trade rules, which limit foreign ownership of Chinese ventures and impose steep tariffs on imported cars."
2017-10-12 00:00:00,1096 days ,Tesla's $2.6 billion stock award for Musk is too high: ISS,"Proxy advisory firm Institutional Shareholder Services on Thursday recommended Tesla Inc <TSLA.O> stockholders reject a multi-billion-dollar, 10-year pay package for Chief Executive Elon Musk, saying the ""unprecedented"" award was too rich."
2017-10-12 00:00:00,1096 days ,Tesla accounting chief Eric Branderiz steps down,"Tesla Inc's Chief Accounting Officer Eric Branderiz has left the company for personal reasons, the electric car maker said in a regulatory filing on Thursday."
2017-10-12 00:00:00,1096 days ,REFILE-Proxy firm ISS joins Glass Lewis to oppose Tesla's stock award to Musk,Proxy advisory firm Institutional Shareholder Services said on Thursday Tesla Inc shareholders should vote against a proposal for a $2.6 billion performance-based stock option grant for Chief Executive Officer Elon Musk.
2017-10-12 00:00:00,1096 days ,Tesla chief executive asks Trump for 'fair outcome' on China trade,Tesla Inc Chief Executive Elon Musk took to Twitter on Thursday to call on U.S. President Donald Trump to challenge Chinese auto trade rules.
2017-10-12 00:00:00,1096 days ,BRIEF-ISS Recommends Voting Against Tesla's Proposal To Approve Stock Option Grant To Musk,"* SAYS VOTE ""AGAINST"" TESLA'S PROPOSAL TO APPROVE STOCK OPTION GRANT TO ELON MUSK IS WARRANTED Further company coverage:"
2017-10-12 00:00:00,1096 days ,"Tesla delays, tax credit concerns spur sales of Chevy Bolts","Some potential buyers of Tesla's long-delayed Model 3 sedan are concerned that they will miss out on big federal tax breaks and are looking for alternatives, including General Motors Co's <GM.N> Chevrolet Bolt, according to postings by would-be Tesla buyers on websites and..."
2017-10-12 00:00:00,1096 days ,"Tesla delays, tax credit concerns spur sales of Chevy Bolts","Some potential buyers of Tesla's long-delayed Model 3 sedan are concerned that they will miss out on big federal tax breaks and are looking for alternatives, including General Motors Co's Chevrolet Bolt, according to postings by would-be Tesla buyers on websites and interviews..."
2017-10-12 00:00:00,1096 days ,"Tesla sticks by Model 3 target, warns spending could rise in 2018","Tesla Inc <TSLA.O> said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3 sedan, cheering investors who have put up with two delays, but the electric automaker's plans to raise spending this year underscored its growing..."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Inc Says CFO Deepak Ahuja's FY 2017 Total Compensation Was $15.5 Mln - SEC Filing,* TESLA INC SAYS CFO DEEPAK AHUJA'S FY 2017 TOTAL COMPENSATION WAS $15.5 MILLION - SEC FILING Source: (http://bit.ly/2nNReI0) Further company coverage:
2017-10-12 00:00:00,1096 days ,Lyft hires Tesla executive Jon McNeill as COO,"Lyft announced on Wednesday that Jon McNeill, former president of global sales and service at Tesla, joined the ride-hailing company as chief operating officer."
2017-10-12 00:00:00,1096 days ,"CORRECTED-UPDATE 3-Tesla sticks by Model 3 target, warns spending could rise in 2018","Tesla Inc said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3 electric sedan, but posted its worst-ever quarterly loss, and warned that spending would increase slightly this year."
2017-10-12 00:00:00,1096 days ,BRIEF-Tesla Reports Q4 Non-Gaap Net Loss Per Share Of $3.04,* QUARTERLY GAAP NET LOSS PER SHARE ATTRIBUTABLE TO COMMON STOCKHOLDERS $4.01
2017-10-12 00:00:00,1096 days ,"Tesla sticks with Model 3 production target, posts worst ever quarterly loss","Tesla Inc said on Wednesday it was sticking with Chief Executive Elon Musk's revised production targets for its Model 3, the electric sedan on which the company's future rests, despite posting its worst-ever quarterly loss."
2017-10-12 00:00:00,1096 days ,Tesla Inc expected to post a loss of $3.12 a share: summary,- Tesla Inc <TSLA.OQ> <TSLA.O> is expected to show a rise in quarterly revenue when it reports results.
2017-10-12 00:00:00,1096 days ,Panasonic hikes outlook after third-quarter earnings surge on automotive demand,Japan's Panasonic Corp lifted its outlook for earnings this year after reporting a 23 percent jump in third-quarter operating profit on healthy sales of car components and factory automation equipment.
2017-10-12 00:00:00,1096 days ,February the real test for Australia's shaky power supply,"Australia's strained power supply grid has largely withstood soaring temperatures this summer, but a year after the nation's biggest city, Sydney, was hit by blackouts, the real test comes this month."
2017-10-12 00:00:00,1096 days ,Exclusive: How Tesla's first truck charging stations will be built,"Elon Musk, the chief executive of Tesla Inc, has said little about how he plans to turn his prototype electric truck into reality."
2017-10-12 00:00:00,1096 days ,Tesla's Musk sells $10 million in flamethrowers in four days,"A handful of tweets and four days later, Silicon Valley billionaire Elon Musk has closed orders for his latest novelty product, after selling 20,000 flamethrowers at $500 a piece."
2017-10-12 00:00:00,1096 days ,Motor racing-New Tesla-based electric series gets FIA approval,"A new Tesla-based Electric Production Car Series has been officially sanctioned by Formula One's governing body, the International Automobile Federation (FIA), organisers said on Thursday."
2017-10-12 00:00:00,1096 days ,Breakingviews - Hadas: Tesla’s $60 billion mistake on pay,Sometimes companies need chief executives who are visionary geniuses. Sometimes more mundane skills are required. Tesla’s plan to hand Elon Musk as much as $60 billion in stock over 10 years shows the electric-car maker is confused about what sort of boss is appropriate.
