date,headline,Subjectivity,Polarity,Analysis
2018-10-13,"tesla's elon musk, sec to face off in u.s. court on april 4",0.6,-0.1,Negative
2018-10-13,u.s. judge schedules hearing in sec lawsuit against tesla's musk,0.6,-0.1,Negative
2018-10-13,"tesla, elon musk win dismissal of lawsuit over model 3 production",0.4,0.8,Positive
2018-10-13,musk's lawyers call tweet in sec's contempt bid 'not material',0.6,-0.1,Negative
2018-10-13,buzz-tesla falls after cowen expects u.s. model 3 demand to be soft until $35k model release,0.35,0.1,Positive
2018-10-13,tesla's musk tells employees vehicle deliveries 'primary priority' near end of first quarter,0.41111111111111115,0.25,Positive
2018-10-13,"tesla sues former employees for allegedly stealing data, autopilot source code",0.05,-0.05,Negative
2018-10-13,"elon musk never sought approval for a single tesla tweet, u.s. sec tells judge",0.40714285714285714,-0.08571428571428572,Negative
2018-10-13,"elon musk tweet about tesla violates settlement agreement, u.s. regulator tells court",0.0,0.0,Neutral
2018-10-13,"tesla unveils model y as electric vehicle race heats up, price starts at $39,000",0.0,0.0,Neutral
2018-10-13,tesla to unveil model y suv as electric vehicle competition heats up,0.0,0.0,Neutral
2018-10-13,china customs lifts suspension on tesla model 3 imports,0.0,0.0,Neutral
2018-10-13,tesla names zachary kirkhorn as cfo,0.0,0.0,Neutral
2018-10-13,china customs lifts suspension on tesla model 3 imports - sources,0.0,0.0,Neutral
2018-10-13,elon musk's defense of his tesla tweet will get sec response,0.6,-0.1,Negative
2018-10-13,u.s. regulator wants to reply to musk in tesla case,0.1,0.2,Positive
2018-10-13,elon musk shoots down u.s. regulator's complaint about his tesla tweet,0.24444444444444446,-0.2277777777777778,Negative
2018-10-13,update 2-tesla's musk nears deadline to respond to u.s. sec contempt bid,0.6,-0.1,Negative
2018-10-13,"tesla backtracks on store closures, plans top-end price rise",0.0,0.0,Neutral
2018-10-13,tesla's musk nears deadline to respond to u.s. sec contempt bid,0.6,-0.1,Negative
2018-10-13,tesla to raise vehicle prices by about 3 pct on average worldwide,0.39999999999999997,-0.15,Negative
2018-10-13,tesla enters into agreement with chinese lenders for gigafactory,0.0,0.0,Neutral
2018-10-13,tesla enters into agreement with chinese lenders for gigafactory,0.0,0.0,Neutral
2018-10-13,shanghai construction group to build first phase of tesla's shanghai plant: media,0.3333333333333333,0.25,Positive
2018-10-13,tesla's shanghai assembly plant to be completed in may: government official,0.0,0.0,Neutral
2018-10-13,top tesla shareholder says musk 'doesn't need to be ceo': barron's,0.5,0.5,Positive
2018-10-13,tesla blames misprinted label for china customs hiccup,0.0,0.0,Neutral
2018-10-13,china agrees on solution to tesla customs issue: source,0.0,0.0,Neutral
2018-10-13,china suspends customs clearance for tesla model 3 imports - caixin,0.0,0.0,Neutral
2018-10-13,"musk says $35,000 model 3 to reach volume production mid-year",0.0,0.0,Neutral
2018-10-13,"musk says $35,000 model 3 to reach volume production mid-year",0.0,0.0,Neutral
2018-10-13,"tesla to unveil model y on march 14, says musk",0.0,0.0,Neutral
2018-10-13,rpt-update 1-tesla's store-shuttering strategy may pull the rug out of solar,0.0,0.0,Neutral
2018-10-13,u.s. agency probing two fatal tesla crashes in florida since last sunday,0.06666666666666667,0.0,Neutral
2018-10-13,nhtsa probing two fatal tesla crashes in florida since sunday -- agency,0.0,0.0,Neutral
2018-10-13,tesla showroom in southern uk damaged by 'accidental' fire,0.0,0.0,Neutral
2018-10-13,tesla showroom in southern uk damaged by fire,0.0,0.0,Neutral
2018-10-13,tesla's store-shuttering strategy may pull the rug out of solar,0.0,0.0,Neutral
2018-10-13,u.s. safety agencies to investigate fatal tesla crash in florida,0.0,0.0,Neutral
2018-10-13,tesla settles in cash $920 million convertible bond obligation,0.0,0.0,Neutral
2018-10-13,tesla enters uncharted territory after move to dismantle store network,0.0,0.0,Neutral
2018-10-13,rpt-tesla's store-shuttering strategy may pull the rug out of solar,0.0,0.0,Neutral
2018-10-13,"tesla debuts $35,000 model 3, sees loss in first quarter",0.3333333333333333,0.25,Positive
2018-10-13,"tesla shares down 5 pct after model 3 launch, sales shake-up",0.2888888888888889,-0.15555555555555559,Negative
2018-10-13,"corrected-update 4-tesla to close many stores as $35,000 model 3 goes on sale",0.5,0.5,Positive
2018-10-13,meet elon tusk: tesla chief changes twitter display name,0.0,0.0,Neutral
2018-10-13,corrected-meet elon tusk: tesla chief changes twitter display name,0.0,0.0,Neutral
2018-10-13,volvo's polestar joins electric car race with rival to tesla 3,0.0,0.0,Neutral
2018-10-13,volvo's polestar joins electric car race with rival to tesla 3,0.0,0.0,Neutral
2018-10-13,tesla's musk must address sec contempt bid as he calls agency 'broken',0.5,-0.25,Negative
2018-10-13,a look at tesla's eleven-member board,0.0,0.0,Neutral
2018-10-13,wrapup 1-tesla's musk must address sec contempt bid as he calls agency 'broken',0.5,-0.25,Negative
2018-10-13,tesla's musk ordered to respond to sec contempt motion by march 11,0.6,-0.1,Negative
2018-10-13,"sec seeks contempt charge against tesla's musk, says tweet violates deal",0.6,-0.1,Negative
2018-10-13,sec asks judge to hold tesla's musk in contempt of violating deal,0.6,-0.1,Negative
2018-10-13,tesla rolls out model 3 in china ahead of schedule in sales push,0.0,0.0,Neutral
2018-10-13,tesla's top lawyer leaves two months into the job,0.5,0.5,Positive
2018-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2018-10-13,tesla's top lawyer leaves two months into the job,0.5,0.5,Positive
2018-10-13,billionaire stanley druckenmiller placed bet against tesla during q4,0.0,0.0,Neutral
2018-10-13,xcelerate to sell third-party warranties for evs including teslas,0.0,0.0,Neutral
2018-10-13,t. rowe price nearly halves stake in tesla to 5.2 percent:  filing,0.4,0.1,Positive
2018-10-13,exclusive: tesla's delivery team gutted in recent job cuts - sources,0.25,0.0,Neutral
2018-10-13,tesla cuts model 3 price for second time this year,0.0,0.0,Neutral
2018-10-13,tesla cuts model 3 price for second time this year,0.0,0.0,Neutral
2018-10-13,"panasonic shares plunge after profit warning, tesla's maxwell deal",0.0,0.0,Neutral
2018-10-13,tesla to buy battery tech maker maxwell technologies for $218 million,0.0,0.0,Neutral
2018-10-13,tesla to buy maxwell technologies for $218 million,0.0,0.0,Neutral
2018-10-13,panasonic cuts profit outlook on slowing china demand; tesla business a bright spot,0.7999999999999999,0.7000000000000001,Positive
2018-10-13,"refile-panasonic posts 19 pct drop in q3 profit, lowers full-year outlook",0.0,0.0,Neutral
2018-10-13,tesla begins sales of cheaper model 3 car variant in china,0.0,0.0,Neutral
2018-10-13,tesla starts selling cheaper model 3 car in china,0.0,0.0,Neutral
2018-10-13,"musk not worried about tesla model 3 demand, wall street thinks otherwise",0.0,0.0,Neutral
2018-10-13,"musk not worried about tesla model 3 demand, but wall street is",0.0,0.0,Neutral
2018-10-13,tesla cfo leaves as automaker promises profits and cheaper cars,0.0,0.0,Neutral
2018-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2018-10-13,breakingviews - tesla’s 2019 becoming a matter of flourish or fold,0.8500000000000001,0.45,Positive
2018-10-13,"corrected-update 1-tesla sees profit in every quarter of 2019, shares fall",0.0,0.0,Neutral
2018-10-13,tesla posts smaller q4 profit than previous quarter,0.3333333333333333,-0.08333333333333333,Negative
2018-10-13,saudi arabia's pif slashes exposure to tesla: ft,0.0,0.0,Neutral
2018-10-13,saudi arabia's pif slashes exposure to tesla - ft,0.0,0.0,Neutral
2018-10-13,tesla seen forecasting first-quarter loss after musk warning,0.0,0.0,Neutral
2018-10-13,tesla to cut production hours for model s and x,0.0,0.0,Neutral
2018-10-13,tesla to cut production hours for model s and x,0.0,0.0,Neutral
2018-10-13,exclusive: tesla holds battery supply talks with china's lishen,0.0,0.0,Neutral
2018-10-13,china's lishen says has not signed agreement with tesla on supplying batteries,0.0,0.0,Neutral
2018-10-13,china's lishen says has not signed agreement with tesla on supplying batteries,0.0,0.0,Neutral
2018-10-13,exclusive -tesla says it received battery quotes from china's lishen but no deal agreed,0.0,0.0,Neutral
2018-10-13,tesla says it has no agreement with chinese battery maker lishen,0.0,0.0,Neutral
2017-10-13,exclusive -tesla in talks with china's lishen over shanghai battery contract - sources,0.0,0.0,Neutral
2018-10-13,tesla's model 3 gets green light in europe,0.5,0.1,Positive
2017-10-13,"toyota, panasonic setting up ev battery jv amid rising china competition: source",0.0,0.0,Neutral
2018-10-13,"berkshire's lithium venture may supply u.s. automakers, including tesla -ft",0.0,0.0,Neutral
2018-10-13,breakingviews - musk’s rare dose of realism could serve tesla well,0.9,0.3,Positive
2018-10-13,tesla cuts jobs as it looks to make model 3 more affordable,0.5,0.5,Positive
2018-10-13,tesla to cut workforce by 7 percent,0.0,0.0,Neutral
2018-10-13,musk tweets tesla to end customer referral plan because of costs,0.0,0.0,Neutral
2018-10-13,"gm bucks gloomy earnings forecast trend, shares jump",0.0,0.0,Neutral
2018-10-13,exclusive: gm's cadillac will introduce ev in fight against tesla - sources,0.0,0.0,Neutral
2018-10-13,former class action plaintiff proceeds alone with tesla lawsuit,0.05,0.05,Positive
2018-10-13,tesla sued for passenger death due to defective battery,0.375,-0.125,Negative
2018-10-13,mercedes claims luxury car crown as analysts eye challenger tesla,0.0,0.0,Neutral
2018-10-13,tesla ceo musk breaks ground at shanghai gigafactory to launch china push,0.0,0.0,Neutral
2017-10-13,"musk tweets ""looking forward to breaking ground"" on shanghai gigafactory",0.0,0.0,Neutral
2017-10-13,tesla urges tariff exemption for chinese-made car computer 'brain',0.0,0.0,Neutral
2018-10-13,tesla to start delivering model 3 to china buyers in march,0.0,0.0,Neutral
2018-10-13,tesla to start delivering model 3 to china buyers in march,0.0,0.0,Neutral
2018-10-13,"tesla cuts u.s. prices on all vehicles, shares drop",0.0,0.0,Neutral
2018-10-13,"gm sold 200,000 electric vehicles in u.s. by 2018, triggering tax-credit phaseout: source",0.0,0.0,Neutral
2018-10-13,"corrected-update 3-tesla shares fall on price cut, soft model 3 deliveries",0.35,0.1,Positive
2018-10-13,"tesla produced 61,394 model 3s in fourth quarter",0.0,0.0,Neutral
2018-10-13,"tesla has over 3,000 model 3s left in u.s. inventory: electrek",0.0,0.0,Neutral
2018-10-13,"tesla has over 3,000 model 3 vehicles left in u.s. inventory - electrek",0.0,0.0,Neutral
2018-10-13,tesla names close musk friend larry ellison to board,0.0,0.0,Neutral
2018-10-13,tesla names two independent directors as part of sec deal,0.3625,-0.05,Negative
2018-10-13,tesla's musk says cave rescuer's defamation case should be dismissed,0.0,0.0,Neutral
2018-10-13,tesla sets up shanghai financial leasing unit as china plans accelerate,0.0,0.0,Neutral
2018-10-13,elon musk says tesla to pay customers for missed tax credits,0.0,0.0,Neutral
2018-10-13,fate of ohio car plant to be settled with union next year -gm,0.0,0.0,Neutral
2018-10-13,tesla lithium supplier kidman settles ownership row over australian mine,0.0,0.0,Neutral
2018-10-13,tesla hires washington trial lawyer as new general counsel,0.4772727272727273,0.09318181818181819,Positive
2018-10-13,tesla plans to use stock-cash mix to pay off march debt: bloomberg,0.0,0.0,Neutral
2018-10-13,"exclusive: tesla, smarting from trade war, seeks bids for china gigafactory construction",0.0,0.0,Neutral
2018-10-13,tesla changes plans to start model y production: business insider,0.0,0.0,Neutral
2018-10-13,"trump tweets china to cut tax on u.s.-made cars, revs up auto stocks",0.0,0.0,Neutral
2018-10-13,"tesla achieves model 3 production of 1,000 cars per day: electrek",0.0,0.0,Neutral
2018-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2018-10-13,auto group says tesla's china sales plunge; company's shares slide,0.0,0.0,Neutral
2018-10-13,u.s. sec chairman says tesla case is 'settled' despite ceo's tweet,0.6,-0.1,Negative
2018-10-13,refile-tesla china sales drop sharply in october - auto industry body,0.75,-0.125,Negative
2018-10-13,tesla cuts china car prices to absorb hit from trade war tariffs,0.0,0.0,Neutral
2018-10-13,musk hints at tesla interest in daimler van,0.0,0.0,Neutral
2018-10-13,tesla starts taking model 3 orders in china,0.0,0.0,Neutral
2018-10-13,tesla starts model 3 orders in china,0.0,0.0,Neutral
2018-10-13,tesla slashes prices on home solar systems to spur sales,0.0,0.0,Neutral
2018-10-13,tesla slashes prices on home solar systems to spur sales,0.0,0.0,Neutral
2018-10-13,tesla to deliver new model 3 orders by year end,0.45454545454545453,0.13636363636363635,Positive
2018-10-13,tesla to deliver new model 3 orders by year end,0.45454545454545453,0.13636363636363635,Positive
2018-10-13,elon musk's 'teslaquila' drink faces clash with mexican tequila industry,0.0,0.0,Neutral
2018-10-13,rpt-elon musk's 'teslaquila' drink faces clash with mexican tequila industry,0.0,0.0,Neutral
2018-10-13,tesla names director denholm to replace musk as board chair,0.0,0.0,Neutral
2018-10-13,"vw plans tesla rival electric car for less than 20,000 eur -source",0.06666666666666667,-0.16666666666666666,Negative
2018-10-13,breakingviews - new tesla chair will have to get tougher,0.45454545454545453,0.13636363636363635,Positive
2018-10-13,corrected-update 3-tesla appoints robyn denholm as chair to replace elon musk,0.0,0.0,Neutral
2018-10-13,robyn denholm to replace elon musk as tesla chair - cnbc,0.0,0.0,Neutral
2018-10-13,u.s. securities regulator subpoenas tesla on model 3 production estimates,0.0,0.0,Neutral
2018-10-13,"tesla develops plan to make 3,000 model 3s per week in shanghai to cut tariff impact",0.0,0.0,Neutral
2018-10-13,tesla seeks to reduce tariff impact for model 3 by making cars in china,0.0,0.0,Neutral
2018-10-13,gm ceo expects tesla to be around in the next 10 years,0.0,0.0,Neutral
2018-10-13,"panasonic profit weighed by tesla costs, but in talks for further investment",0.5,0.0,Neutral
2018-10-13,"panasonic q2 profit falls 15 pct, misses estimates",0.0,0.0,Neutral
2018-10-13,elon musk says deleted his tesla titles,0.0,0.0,Neutral
2018-10-13,elon musk says deleted his tesla titles,0.0,0.0,Neutral
2018-10-13,baillie gifford willing to invest more in tesla: the times,0.625,0.375,Positive
2018-10-13,daimler doesn't rule out future cooperation with tesla: report,0.125,0.0,Neutral
2018-10-13,daimler doesn't rule out future cooperation with tesla - report,0.125,0.0,Neutral
2018-10-13,baillie gifford willing to invest more in tesla - the times,0.625,0.375,Positive
2018-10-13,tesla's elon musk says tweet that led to $20 million fine 'worth it',0.3,0.35833333333333334,Positive
2018-10-13,tesla says has not received subpoena on model 3 production,0.0,0.0,Neutral
2018-10-13,tesla says it has not received subpoena on model 3 production,0.0,0.0,Neutral
2018-10-13,tesla critic citron makes u-turn ahead of results,0.0,0.0,Neutral
2018-10-13,"tesla third-quarter profit quiets critics, shares surge",0.0,0.0,Neutral
2018-10-13,tesla may not need to raise capital soon - analysts,0.0,0.0,Neutral
2018-10-13,"tesla's musk says model 3 to be available in australia, uk around mid-2019",0.4,0.4,Positive
2018-10-13,tesla's musk says model 3 to be available in australia around mid 2019,0.2,0.2,Positive
2018-10-13,"tesla shares jump as musk delivers quarterly profit, cash",0.0,0.0,Neutral
2018-10-13,tesla hits near bottom in consumer reports reliability survey,0.4,0.1,Positive
2018-10-13,breakingviews - musk charges tesla at least one-quarter full,0.47500000000000003,0.024999999999999994,Positive
2018-10-13,tesla posts quarterly profit,0.0,0.0,Neutral
2018-10-13,"update 2-tesla may post profit with model 3 surge, investors look for more",0.5,0.5,Positive
2018-10-13,tesla slips to near bottom in consumer reports reliability survey,0.4,0.1,Positive
2018-10-13,citron's tesla u-turn dealt short sellers a $1.11 billion loss,0.3,0.0,Neutral
2018-10-13,tesla's shanghai factory to produce two models for first phase project: filing,0.3333333333333333,0.25,Positive
2018-10-13,"tesla may post profit with model 3 surge, but is it repeatable?",0.0,0.0,Neutral
2018-10-13,"tesla hikes new model 3 price by $1,000",0.45454545454545453,0.13636363636363635,Positive
2018-10-13,"long-time tesla critic citron research goes ""long"" on stock",0.4,-0.05,Negative
2018-10-13,elon musk says twitter had locked his account thinking it was hacked,0.0,0.0,Neutral
2018-10-13,"tesla launches new $45,000 model 3",0.45454545454545453,0.13636363636363635,Positive
2018-10-13,"tesla rises after co launches new model 3 for $45,000",0.45454545454545453,0.13636363636363635,Positive
2018-10-13,tesla launches new model 3 with mid-range battery -electrek,0.45454545454545453,0.13636363636363635,Positive
2018-10-13,tesla secures shanghai site for $2 billion china gigafactory,0.0,0.0,Neutral
2018-10-13,musk to buy $20 million in tesla stock,0.0,0.0,Neutral
2018-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2018-10-13,tesla's vice president of manufacturing departs: business insider,0.0,0.0,Neutral
2018-10-13,update 2-tesla's vice president of manufacturing departs - business insider,0.0,0.0,Neutral
2018-10-13,tesla's vice president of manufacturing departs - business insider,0.0,0.0,Neutral
2018-10-13,musk to purchase tesla stock worth $20 mln,0.1,0.3,Positive
2018-10-13,"u.s. senate bill could give tesla, gm electric car tax credit boost",0.0,0.0,Neutral
2018-10-13,"u.s. judge approves sec settlement with tesla, musk;  shares jump",0.6,-0.1,Negative
2018-10-13,"u.s. judge approves settlement between sec, musk",0.6,-0.1,Negative
2017-10-13,"tesla makes 7,400 model 3s so far in october: electrek",1.0,0.1,Positive
2017-10-13,tesla says orders placed by oct 15 eligible for full tax credit,0.55,0.35,Positive
2017-10-13,tesla says orders placed by oct 15 eligible for full tax credit,0.55,0.35,Positive
2017-10-13,ft says james murdoch in line for tesla chair. musk reply: incorrect,0.0,0.0,Neutral
2017-10-13,breakingviews - tesla can find a better chair than james murdoch,0.5,0.5,Positive
2017-10-13,"sec, tesla support approval of settlement",0.6,-0.1,Negative
2017-10-13,"sec, tesla support approval of settlement",0.6,-0.1,Negative
2017-10-13,t. rowe price raises bet on tesla in vote of confidence for musk,0.0,0.0,Neutral
2017-10-13,update 1-t. rowe price raises bet on tesla in vote of confidence for musk,0.0,0.0,Neutral
2017-10-13,hedge funds step up to lead shareholder suit against tesla,0.0,0.0,Neutral
2017-10-13,column-hedge funds step up to lead shareholder suit against tesla: frankel,0.0,0.0,Neutral
2017-10-13,james murdoch in line to replace musk as tesla chairman -ft,0.0,0.0,Neutral
2017-10-13,u.s. agency says tesla safety claim goes beyond its analysis,0.0,0.0,Neutral
2017-10-13,stay tuned: fight to lead local tv ad price-fixing mdl is coming right up,0.26785714285714285,0.14285714285714285,Positive
2017-10-13,greenlight comment adds to tesla losses from musk mocking sec,0.6,-0.1,Negative
2017-10-13,"'despondent' musk's tesla resembles lehman, greenlight's einhorn says",0.0,0.0,Neutral
2017-10-13,tesla shares fall after musk mocks sec on twitter,0.6,-0.1,Negative
2017-10-13,tesla's musk mocks sec as judge demands they justify fraud settlement,0.6,-0.1,Negative
2017-10-13,tesla's musk appears to mock sec on twitter after settlement,0.6,-0.1,Negative
2017-10-13,tesla's musk appears to mock u.s. sec on twitter after settlement,0.6,-0.1,Negative
2017-10-13,"refile-judge tells tesla, sec to justify lawsuit deal before settling",0.6,-0.1,Negative
2017-10-13,cadillac edges tesla in semi-automated driving test,0.0,0.0,Neutral
2017-10-13,tesla must defend lawsuit alleging abuse of foreign workers,0.125,-0.125,Negative
2017-10-13,some tesla directors proposed james murdoch to succeed musk as chairman: new york times,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,cadillac edges tesla in semi-automated driving test,0.0,0.0,Neutral
2017-10-13,hudson bay capital holds short position on tesla stock,0.3,0.0,Neutral
2017-10-13,hudson bay capital says it holds short position on tesla,0.3,0.0,Neutral
2017-10-13,some tesla directors proposed james murdoch to succeed musk as chairman - nyt,0.0,0.0,Neutral
2017-10-13,tesla must defend lawsuit alleging abuse of foreign workers,0.125,-0.125,Negative
2017-10-13,tesla worried by china tariffs even as deliveries surge,0.0,0.0,Neutral
2017-10-13,"tesla produced 53,239 model 3s in third quarter",0.0,0.0,Neutral
2017-10-13,"how sec’s case against tesla, musk boosts investor class actions",0.6,-0.1,Negative
2017-10-13,"tesla's sec deal provides ammunition for u.s. probe, investor lawsuits",0.6,-0.1,Negative
2017-10-13,"tesla shares jump on model 3 numbers, musk deal",0.0,0.0,Neutral
2017-10-13,"tesla shares jump on model 3 numbers, musk deal",0.0,0.0,Neutral
2017-10-13,"column-how sec’s case against tesla, musk boosts investor class actions",0.6,-0.1,Negative
2017-10-13,"tesla produced 53,000 model 3s in third quarter: electrek",0.0,0.0,Neutral
2017-10-13,three new cars in paris tell the story of an industry in flux,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"tesla's sec deal provides ammunition for u.s. probe, investor lawsuits",0.6,-0.1,Negative
2017-10-13,sec chairman says tesla settlement in 'best interests' of shareholders,0.44999999999999996,0.45,Positive
2017-10-13,"tesla, musk pay $40 mln to settle tweet charges, musk to resign as chairman",0.0,0.0,Neutral
2017-10-13,tesla's musk may settle sec lawsuit but ready for fight: sources,0.55,0.05,Positive
2017-10-13,"corrected-update 4-tesla shares sink on sec lawsuit, sources say musk could settle",0.6,-0.1,Negative
2017-10-13,cost to insure tesla debt spikes to record high,0.5399999999999999,0.16,Positive
2017-10-13,update 2-cost to insure tesla debt spikes to record high,0.5399999999999999,0.16,Positive
2017-10-13,musk would not give up chairman role to settle sec lawsuit: cnbc,0.6,-0.1,Negative
2017-10-13,update 1-musk would not give up chairman role to settle sec lawsuit- cnbc,0.6,-0.1,Negative
2017-10-13,"musk rejected sec offer of fine, giving up chairman role - cnbc",0.55,0.15833333333333333,Positive
2017-10-13,sec lawsuit sends tesla shares tumbling,0.6,-0.1,Negative
2017-10-13,"u.s. regulator sues musk for fraud, seeks to remove him from tesla",0.0,0.0,Neutral
2017-10-13,factbox - 'funding secured': sec gives timeline surrounding tweet from tesla's musk,0.6,-0.1,Negative
2017-10-13,breakingviews - musk suit could uncover tesla’s true value,0.65,0.35,Positive
2017-10-13,u.s. securities regulator alleges fraud by tesla ceo elon musk -court records,0.0,0.0,Neutral
2017-10-13,tesla vp of global supply management resigns: bloomberg,0.0,0.0,Neutral
2017-10-13,tesla model 3 gets 5-star rating from u.s. safety agency,0.0,0.0,Neutral
2017-10-13,tesla's model 3 gets 5-star rating from u.s. auto safety agency,0.0,0.0,Neutral
2017-10-13,u.s. justice department probes musk statement on taking tesla private,0.375,0.0,Neutral
2017-10-13,"audi launches electric suv in tesla's backyard, with assist from amazon",0.0,0.0,Neutral
2017-10-13,tesla faces doj probe over elon musk's statement - bbg,0.0,0.0,Neutral
2017-10-13,saudi's pif invests more than $1 billion in electric carmaker lucid motors,0.5,0.5,Positive
2017-10-13,musk says tesla now in 'delivery logistics hell',0.0,0.0,Neutral
2017-10-13,fire contained at tesla gigafactory in nevada,0.0,0.0,Neutral
2017-10-13,"japan's sumitomo to focus on battery material supply to panasonic, toyota",0.0,0.0,Neutral
2017-10-13,owning tesla shares about the riskiest it has ever been: options data,0.0,0.0,Neutral
2017-10-13,tesla customers may face longer response time as deliveries rise: musk,0.0,0.0,Neutral
2017-10-13,tesla investor says sec asked it about 'funding secured' tweet,0.6,-0.1,Negative
2017-10-13,update 1-tesla investor says u.s. sec asked it about 'funding secured' tweet,0.6,-0.1,Negative
2017-10-13,"in tesla's shadow, china's nio raises $1 billion from ipo: sources",0.0,0.0,Neutral
2017-10-13,tesla to drop some color options for cars to simplify production,0.0,0.0,Neutral
2017-10-13,musk says tesla to drop some color options for cars to simplify production,0.0,0.0,Neutral
2017-10-13,tesla shares reel as executives quit and ceo smokes pot on webcast,0.0,0.0,Neutral
2017-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2017-10-13,factbox-tesla executive departures since 2016,0.0,0.0,Neutral
2017-10-13,update 2-tesla's musk smokes marijuana on comedy podcast,0.0,0.0,Neutral
2017-10-13,tesla chief accountant resigns one month after joining,0.0,0.0,Neutral
2017-10-13,tesla's musk smokes marijuana on comedy podcast,0.0,0.0,Neutral
2017-10-13,"tesla, musk sought to 'burn' citron, other short-sellers - lawsuit",0.375,-0.125,Negative
2017-10-13,"tesla bond hits record low, stock slips as investor worry deepens",0.3,0.0,Neutral
2017-10-13,"shortseller citron files lawsuit against tesla, musk",0.0,0.0,Neutral
2017-10-13,mercedes unveils electric car in direct german challenge to tesla,0.2,0.05,Positive
2017-10-13,electric mercedes opens german assault on tesla,0.0,0.0,Neutral
2017-10-13,rpt-electric mercedes opens german assault on tesla,0.0,0.0,Neutral
2017-10-13,einhorn's greenlight off 25 percent for year; ackman up double-digits,0.0,0.0,Neutral
2017-10-13,drones and stakeouts: how tesla 'haters' put pressure on ceo musk,0.0,0.0,Neutral
2017-10-13,tesla wins court case against ontario government over rebate cancellation,0.2,0.3,Positive
2017-10-13,rpt-explainer-tesla's u-turn puts it back at square one on cash,0.0,0.0,Neutral
2017-10-13,tesla's u-turn puts it back at square one on cash,0.0,0.0,Neutral
2017-10-13,"tesla, elon musk win dismissal of lawsuit over model 3 production",0.4,0.8,Positive
2017-10-13,tesla wins dismissal of shareholder lawsuit over model 3 production,0.2,0.3,Positive
2017-10-13,tesla shares dip 3 percent after musk abandons buyout,0.0,0.0,Neutral
2017-10-13,"musk's u-turn on tesla deal could intensify his legal, regulatory woes",0.2,0.2,Positive
2017-10-13,"rpt-musk's u-turn on tesla deal could intensify his legal, regulatory woes",0.2,0.2,Positive
2017-10-13,tesla's german shares fall after ceo musk drops plan to take company private,0.1875,0.0,Neutral
2017-10-13,tesla's german shares fall after ceo musk drops plan to take company private,0.1875,0.0,Neutral
2017-10-13,investors to get their say after musk scuttles tesla buyout,0.0,0.0,Neutral
2017-10-13,breakingviews - musk flip-flop makes job harder to do - and keep,0.0,-0.1,Negative
2017-10-13,"fidelity fund votes backed tesla, potential sign of more support",0.75,0.25,Positive
2017-10-13,"fidelity fund votes backed tesla, potential sign of more support",0.75,0.25,Positive
2017-10-13,"rpt-at t. rowe price, top tesla funds offer split views",0.5,0.5,Positive
2017-10-13,rpt-deal-hungry investment bankers walk tesla tightrope,0.0,0.0,Neutral
2017-10-13,deal-hungry investment bankers walk tesla tightrope,0.0,0.0,Neutral
2017-10-13,"at t. rowe price, top tesla funds offer split views",0.5,0.5,Positive
2017-10-13,"morgan stanley halts research coverage of tesla, shares rise",0.0,0.0,Neutral
2017-10-13,morgan stanley stops research coverage of tesla,0.0,0.0,Neutral
2017-10-13,norway wealth fund allowed to stay on as investor if tesla goes private,0.375,0.0,Neutral
2017-10-13,tesla nears three-month low as jpmorgan adds to deal doubts,0.3,0.0,Neutral
2017-10-13,tesla shares head for 3-month low as deal doubts grow,0.3,0.0,Neutral
2017-10-13,exclusive: saudi pif in talks to invest in aspiring tesla rival lucid - sources,0.0,0.0,Neutral
2017-10-13,tesla stock sinks after musk gives tearful nyt interview,0.0,-0.1,Negative
2017-10-13,investors query funding costs at a private tesla,0.375,0.0,Neutral
2017-10-13,musk's spacex could help fund take-private deal for tesla: nyt,0.0,0.0,Neutral
2017-10-13,rpt-first crack at musk could give top tesla funds an edge,0.5,0.5,Positive
2017-10-13,"tesla's musk says no plans to relinquish chairman, ceo roles - nyt",0.0,0.0,Neutral
2017-10-13,first crack at musk could give top tesla funds an edge,0.41666666666666663,0.375,Positive
2017-10-13,sec pressing tesla directors for details on communications with musk: wall street journal,0.6,-0.1,Negative
2017-10-13,breakingviews - revamped u.s. deal reviews are skid risk for tesla,0.0,0.0,Neutral
2017-10-13,sec pressing tesla directors for details on communications with musk - wsj,0.6,-0.1,Negative
2017-10-13,"tesla on track to make 8,000 model 3s per week, evercore says",0.0,0.0,Neutral
2017-10-13,"rpt-column-tesla, musk face sec wrist slap at worst, experts say: frankel",0.8,-0.55,Negative
2017-10-13,"tesla, musk face sec wrist slap at worst, experts say: frankel",0.8,-0.55,Negative
2017-10-13,u.s. sec subpoenas tesla over musk's tweets -fox news,0.6,-0.1,Negative
2017-10-13,"musk bid for tesla: no formal offer, no firm deals with advisers",0.4,0.1,Positive
2017-10-13,saudi fund may only play minor part in musk's $72 billion tesla plan: bankers,0.6,-0.025,Negative
2017-10-13,major tesla shareholders trimmed stakes last quarter -filings,0.2833333333333333,0.03125,Positive
